t,dose,q_e,q_c,q_p
4.645464546454646,0.0,0.004289573571570519,0.03174349332657471,0.04708656527132654
4.646464646464646,0.0,0.004285310890007604,0.03173135538459892,0.04707121535603077
4.647464746474648,0.0,0.004281052379524182,0.0317192221816697,0.04705586869238703
4.648464846484648,0.0,0.004276798034724888,0.031707093717300204,0.04704052528210672
4.64946494649465,0.0,0.0042725478502169114,0.031694969991007155,0.04702518512689795
4.65046504650465,0.0,0.004268301820610028,0.03168285100231095,0.047009848228465656
4.651465146514652,0.0,0.004264059940516556,0.03167073675073557,0.04699451458851151
4.6524652465246525,0.0,0.004259822204551401,0.031658627235808666,0.046979184208733996
4.653465346534653,0.0,0.004255588607332021,0.03164652245706148,0.04696385709082833
4.654465446544655,0.0,0.004251359143478441,0.031634422414028904,0.0469485332364865
4.655465546554655,0.0,0.004247133807613261,0.03162232710624945,0.046933212647397304
4.656465646564657,0.0,0.004242912594361637,0.03161023653326524,0.04691789532524629
4.657465746574657,0.0,0.004238695498351301,0.03159815069462206,0.04690258127171579
4.658465846584659,0.0,0.004234482514212543,0.03158606958986927,0.04688727048848487
4.6594659465946595,0.0,0.004230273636578226,0.03157399321855993,0.04687196297722943
4.66046604660466,0.0,0.004226068860083773,0.03156192158025066,0.04685665873962211
4.661466146614662,0.0,0.0042218681793671714,0.031549854674501714,0.046841357777332296
4.662466246624662,0.0,0.004217671589068986,0.03153779250087703,0.04682606009202621
4.663466346634664,0.0,0.0042134790838323395,0.03152573505894409,0.04681076568536678
4.664466446644664,0.0,0.004209290658302924,0.031513682348274084,0.046795474559013776
4.665466546654666,0.0,0.004205106307128992,0.03150163436844176,0.04678018671462367
4.6664666466646665,0.0,0.0042009260249613704,0.031489591119025544,0.046764902153849756
4.667466746674667,0.0,0.004196749806453448,0.03147755259960747,0.04674962087834209
4.668466846684669,0.0,0.004192577646261173,0.03146551880977316,0.046734342889747475
4.669466946694669,0.0,0.00418840953904308,0.031453489749111954,0.04671906818970954
4.670467046704671,0.0,0.004184245479460244,0.03144146541721672,0.04670379677986862
4.671467146714671,0.0,0.0041800854621763285,0.03142944581368402,0.04668852866186189
4.672467246724673,0.0,0.004175929481857547,0.03141743093811401,0.04667326383732324
4.6734673467346735,0.0,0.004171777533172691,0.0314054207901105,0.046658002307883376
4.674467446744674,0.0,0.0041676296107931105,0.0313934153692809,0.04664274407516975
4.675467546754676,0.0,0.004163485709392722,0.03138141467523624,0.0466274891408066
4.676467646764676,0.0,0.00415934582364802,0.03136941870759121,0.046612237506414925
4.677467746774678,0.0,0.004155209948238043,0.0313574274659641,0.046596989173612505
4.678467846784678,0.0,0.0041510780778444166,0.031345440949976856,0.046581744144013906
4.67946794679468,0.0,0.0041469502071513195,0.03133345915925501,0.04656650241923044
4.68046804680468,0.0,0.0041428263308455095,0.03132148209342776,0.046551264000870216
4.681468146814682,0.0,0.004138706443616293,0.0313095097521279,0.04653602889053808
4.6824682468246825,0.0,0.004134590540155563,0.031297542134991876,0.04652079708983572
4.683468346834683,0.0,0.004130478615157759,0.03128557924165974,0.046505568600361515
4.684468446844685,0.0,0.004126370663319897,0.03127362107177517,0.04649034342371065
4.685468546854685,0.0,0.0041222666793415625,0.03126166762498551,0.046475121561475125
4.686468646864687,0.0,0.004118166657924897,0.03124971890094167,0.046459903015243637
4.687468746874687,0.0,0.004114070593774621,0.031237774899298243,0.04644468778660172
4.688468846884689,0.0,0.004109978481598006,0.0312258356197134,0.04642947587713163
4.6894689468946895,0.0,0.004105890316104905,0.031213901061848986,0.04641426728841244
4.69046904690469,0.0,0.004101806092007726,0.031201971225370446,0.046399062022019974
4.691469146914692,0.0,0.004097725804021445,0.03119004610994683,0.046383860079526815
4.692469246924692,0.0,0.004093649446863613,0.03117812571525087,0.046368661462502354
4.693469346934694,0.0,0.004089577015254334,0.031166210040958875,0.046353466172512715
4.694469446944694,0.0,0.0040855085039162905,0.03115429908675082,0.04633827421112084
4.695469546954696,0.0,0.004081443907574719,0.03114239285231027,0.046323085579886396
4.6964696469646965,0.0,0.004077383220957438,0.031130491337324446,0.04630790028036587
4.697469746974697,0.0,0.004073326438794816,0.03111859454148418,0.04629271831411248
4.698469846984699,0.0,0.004069273555819792,0.031106702464483924,0.04627753968267623
4.699469946994699,0.0,0.004065224566767884,0.031094815106021793,0.04626236438760392
4.700470047004701,0.0,0.0040611794663771555,0.031082932465799476,0.04624719243043908
4.701470147014701,0.0,0.004057138249388254,0.03107105454352234,0.04623202381272206
4.702470247024703,0.0,0.004053100910544379,0.03105918133889933,0.04621685853598994
4.7034703470347035,0.0,0.004049067444591315,0.031047312851643076,0.04620169660177662
4.704470447044704,0.0,0.004045037846277392,0.031035449081469775,0.046186538011612724
4.705470547054706,0.0,0.004041012110353515,0.031023590028099277,0.04617138276702567
4.706470647064706,0.0,0.004036990231573158,0.031011735691255087,0.046156230869539655
4.707470747074708,0.0,0.004032972204692356,0.03099988607066427,0.04614108232067563
4.708470847084708,0.0,0.004028958024469717,0.030988041166057592,0.046125937121951364
4.70947094709471,0.0,0.004024947685666406,0.03097620097716939,0.04611079527488133
4.71047104710471,0.0,0.004020941183046168,0.030964365503737663,0.04609565678097684
